Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-05 11:13:00-05:00,182.63999938964844,182.6887969970703,182.60000610351562,182.60499572753906,53893,0.0,0.0
2024-01-05 11:14:00-05:00,182.61000061035156,182.66000366210938,182.58999633789062,182.61000061035156,30890,0.0,0.0
2024-01-05 11:15:00-05:00,182.61000061035156,182.63760375976562,182.5800018310547,182.5850067138672,41626,0.0,0.0
2024-01-05 11:16:00-05:00,182.58999633789062,182.6374053955078,182.55999755859375,182.59109497070312,57034,0.0,0.0
2024-01-05 11:17:00-05:00,182.59869384765625,182.59869384765625,182.46499633789062,182.47500610351562,74731,0.0,0.0
2024-01-05 11:18:00-05:00,182.48500061035156,182.49000549316406,182.13999938964844,182.22000122070312,181740,0.0,0.0
2024-01-05 11:19:00-05:00,182.22999572753906,182.27999877929688,182.17010498046875,182.17999267578125,115667,0.0,0.0
2024-01-05 11:20:00-05:00,182.18850708007812,182.1999969482422,182.02999877929688,182.0399932861328,105058,0.0,0.0
2024-01-05 11:21:00-05:00,182.0500030517578,182.19000244140625,182.0500030517578,182.12989807128906,65206,0.0,0.0
2024-01-05 11:23:00-05:00,182.0850067138672,182.0850067138672,182.00999450683594,182.02999877929688,182760,0.0,0.0
2024-01-05 11:24:00-05:00,182.02999877929688,182.1300048828125,182.00999450683594,182.0800018310547,93032,0.0,0.0
2024-01-05 11:25:00-05:00,182.0850067138672,182.1699981689453,182.07000732421875,182.07850646972656,76567,0.0,0.0
2024-01-05 11:26:00-05:00,182.07000732421875,182.1649932861328,182.06500244140625,182.14500427246094,53023,0.0,0.0
2024-01-05 11:27:00-05:00,182.13999938964844,182.16000366210938,182.0948028564453,182.0948028564453,55472,0.0,0.0
2024-01-05 11:28:00-05:00,182.08999633789062,182.1248016357422,182.07000732421875,182.11000061035156,70237,0.0,0.0
2024-01-05 11:29:00-05:00,182.10000610351562,182.10499572753906,182.05999755859375,182.0876007080078,88922,0.0,0.0
2024-01-05 11:30:00-05:00,182.0800018310547,182.1999969482422,182.0800018310547,182.19920349121094,96774,0.0,0.0
2024-01-05 11:31:00-05:00,182.19500732421875,182.20249938964844,182.11500549316406,182.15499877929688,80631,0.0,0.0
2024-01-05 11:32:00-05:00,182.14990234375,182.17999267578125,182.1199951171875,182.1699981689453,52605,0.0,0.0
2024-01-05 11:33:00-05:00,182.1699981689453,182.17999267578125,182.13499450683594,182.15989685058594,40252,0.0,0.0
2024-01-05 11:34:00-05:00,182.1584014892578,182.1699981689453,182.0800018310547,182.16000366210938,42062,0.0,0.0
2024-01-05 11:35:00-05:00,182.15570068359375,182.19500732421875,182.13499450683594,182.19000244140625,56975,0.0,0.0
2024-01-05 11:36:00-05:00,182.19000244140625,182.1999969482422,182.16879272460938,182.1739044189453,40398,0.0,0.0
2024-01-05 11:37:00-05:00,182.1750030517578,182.17999267578125,182.13999938964844,182.16000366210938,50309,0.0,0.0
2024-01-05 11:38:00-05:00,182.16009521484375,182.17840576171875,182.11000061035156,182.1199951171875,53591,0.0,0.0
2024-01-05 11:39:00-05:00,182.1199951171875,182.22000122070312,182.1199951171875,182.1999969482422,55694,0.0,0.0
2024-01-05 11:40:00-05:00,182.1999053955078,182.1999969482422,182.14999389648438,182.14999389648438,40052,0.0,0.0
2024-01-05 11:41:00-05:00,182.14999389648438,182.16000366210938,182.07000732421875,182.16000366210938,63354,0.0,0.0
2024-01-05 11:42:00-05:00,182.16000366210938,182.19000244140625,182.1199951171875,182.1699981689453,47944,0.0,0.0
2024-01-05 11:43:00-05:00,182.1699981689453,182.17880249023438,182.04010009765625,182.08999633789062,60098,0.0,0.0
2024-01-05 11:44:00-05:00,182.09500122070312,182.0977020263672,182.0500030517578,182.05670166015625,32638,0.0,0.0
2024-01-05 11:45:00-05:00,182.05999755859375,182.10000610351562,182.0200958251953,182.0800018310547,48201,0.0,0.0
2024-01-05 11:46:00-05:00,182.07989501953125,182.1199951171875,182.0749969482422,182.08160400390625,47998,0.0,0.0
2024-01-05 11:47:00-05:00,182.0749969482422,182.1300048828125,182.02000427246094,182.02000427246094,96712,0.0,0.0
2024-01-05 11:48:00-05:00,182.02999877929688,182.0399932861328,181.94000244140625,181.95989990234375,152128,0.0,0.0
2024-01-05 11:49:00-05:00,181.9586944580078,182.00999450683594,181.91009521484375,182.0050048828125,52908,0.0,0.0
2024-01-05 11:50:00-05:00,182.00999450683594,182.17999267578125,182.0050048828125,182.16000366210938,85668,0.0,0.0
2024-01-05 11:51:00-05:00,182.16000366210938,182.16000366210938,182.05499267578125,182.13999938964844,65428,0.0,0.0
2024-01-05 11:52:00-05:00,182.1300048828125,182.14999389648438,182.09500122070312,182.14999389648438,48620,0.0,0.0
2024-01-05 11:53:00-05:00,182.16000366210938,182.1699981689453,182.11000061035156,182.14999389648438,32661,0.0,0.0
2024-01-05 11:54:00-05:00,182.14999389648438,182.2100067138672,182.14010620117188,182.1750030517578,65141,0.0,0.0
2024-01-05 11:55:00-05:00,182.1719970703125,182.22500610351562,182.12010192871094,182.22000122070312,51444,0.0,0.0
2024-01-05 11:56:00-05:00,182.22000122070312,182.22500610351562,182.10130310058594,182.10130310058594,72275,0.0,0.0
2024-01-05 11:57:00-05:00,182.1053009033203,182.1199951171875,182.02999877929688,182.07260131835938,67509,0.0,0.0
2024-01-05 11:58:00-05:00,182.07000732421875,182.10000610351562,182.0399932861328,182.0673065185547,37419,0.0,0.0
2024-01-05 11:59:00-05:00,182.05999755859375,182.11000061035156,182.0500030517578,182.10220336914062,33794,0.0,0.0
2024-01-05 12:00:00-05:00,182.11000061035156,182.13499450683594,182.06500244140625,182.10000610351562,116478,0.0,0.0
2024-01-05 12:01:00-05:00,182.11000061035156,182.14999389648438,182.08999633789062,182.1300048828125,62368,0.0,0.0
2024-01-05 12:02:00-05:00,182.125,182.14999389648438,182.10499572753906,182.1376953125,83528,0.0,0.0
2024-01-05 12:03:00-05:00,182.13499450683594,182.1999969482422,182.11000061035156,182.19619750976562,61355,0.0,0.0
2024-01-05 12:04:00-05:00,182.18499755859375,182.22000122070312,182.10000610351562,182.110107421875,73585,0.0,0.0
2024-01-05 12:05:00-05:00,182.10000610351562,182.10000610351562,182.02000427246094,182.0301055908203,58512,0.0,0.0
2024-01-05 12:06:00-05:00,182.02999877929688,182.02999877929688,181.98989868164062,181.9949951171875,66449,0.0,0.0
2024-01-05 12:07:00-05:00,181.9969940185547,182.0041961669922,181.86000061035156,181.9199981689453,85652,0.0,0.0
2024-01-05 12:08:00-05:00,181.92820739746094,181.93829345703125,181.66000366210938,181.71800231933594,166502,0.0,0.0
2024-01-05 12:09:00-05:00,181.7100067138672,181.72000122070312,181.61500549316406,181.63999938964844,108202,0.0,0.0
2024-01-05 12:10:00-05:00,181.63999938964844,181.66000366210938,181.57000732421875,181.61000061035156,135750,0.0,0.0
2024-01-05 12:11:00-05:00,181.602294921875,181.64500427246094,181.55250549316406,181.625,89300,0.0,0.0
2024-01-05 12:12:00-05:00,181.6199951171875,181.7100067138672,181.5800018310547,181.62899780273438,104834,0.0,0.0
2024-01-05 12:13:00-05:00,181.625,181.7100067138672,181.58599853515625,181.70680236816406,61988,0.0,0.0
2024-01-05 12:14:00-05:00,181.7050018310547,181.77000427246094,181.67999267578125,181.68499755859375,81718,0.0,0.0
2024-01-05 12:15:00-05:00,181.69000244140625,181.8300018310547,181.65499877929688,181.80999755859375,70448,0.0,0.0
2024-01-05 12:16:00-05:00,181.8065948486328,181.88999938964844,181.8000030517578,181.86129760742188,65490,0.0,0.0
2024-01-05 12:17:00-05:00,181.86000061035156,181.86500549316406,181.77000427246094,181.7801971435547,159986,0.0,0.0
2024-01-05 12:18:00-05:00,181.78500366210938,181.8000030517578,181.7100067138672,181.76499938964844,48930,0.0,0.0
2024-01-05 12:19:00-05:00,181.75999450683594,181.7899932861328,181.72999572753906,181.74000549316406,40134,0.0,0.0
2024-01-05 12:20:00-05:00,181.74000549316406,181.8000030517578,181.6199951171875,181.7100067138672,121953,0.0,0.0
2024-01-05 12:21:00-05:00,181.72000122070312,181.7200927734375,181.64999389648438,181.6649932861328,41001,0.0,0.0
2024-01-05 12:22:00-05:00,181.66009521484375,181.66990661621094,181.61000061035156,181.66000366210938,87137,0.0,0.0
2024-01-05 12:23:00-05:00,181.66000366210938,181.67999267578125,181.55999755859375,181.60000610351562,91563,0.0,0.0
2024-01-05 12:24:00-05:00,181.60499572753906,181.6199951171875,181.46029663085938,181.4799041748047,141489,0.0,0.0
2024-01-05 12:25:00-05:00,181.47500610351562,181.5800018310547,181.47500610351562,181.5399932861328,90505,0.0,0.0
2024-01-05 12:26:00-05:00,181.5399932861328,181.5399932861328,181.3800048828125,181.4199981689453,109640,0.0,0.0
2024-01-05 12:27:00-05:00,181.4250030517578,181.52999877929688,181.4250030517578,181.5050048828125,108638,0.0,0.0
2024-01-05 12:28:00-05:00,181.5050048828125,181.52499389648438,181.38499450683594,181.4199981689453,73804,0.0,0.0
2024-01-05 12:29:00-05:00,181.4199981689453,181.42010498046875,181.32000732421875,181.36500549316406,115976,0.0,0.0
2024-01-05 12:30:00-05:00,181.36000061035156,181.44000244140625,181.27999877929688,181.38999938964844,108854,0.0,0.0
2024-01-05 12:31:00-05:00,181.3800048828125,181.47999572753906,181.35000610351562,181.47500610351562,65885,0.0,0.0
2024-01-05 12:32:00-05:00,181.47000122070312,181.5050048828125,181.42999267578125,181.46009826660156,61437,0.0,0.0
2024-01-05 12:33:00-05:00,181.47500610351562,181.4799041748047,181.38999938964844,181.42730712890625,67175,0.0,0.0
2024-01-05 12:34:00-05:00,181.42999267578125,181.4600067138672,181.360107421875,181.41000366210938,55357,0.0,0.0
2024-01-05 12:35:00-05:00,181.40899658203125,181.55999755859375,181.39999389648438,181.55250549316406,74729,0.0,0.0
2024-01-05 12:36:00-05:00,181.5428924560547,181.61000061035156,181.50999450683594,181.60000610351562,86493,0.0,0.0
2024-01-05 12:37:00-05:00,181.59500122070312,181.6999969482422,181.5850067138672,181.68499755859375,78784,0.0,0.0
2024-01-05 12:38:00-05:00,181.69000244140625,181.6999969482422,181.61000061035156,181.61880493164062,84237,0.0,0.0
2024-01-05 12:39:00-05:00,181.60499572753906,181.67120361328125,181.58999633789062,181.6699981689453,60163,0.0,0.0
2024-01-05 12:40:00-05:00,181.66000366210938,181.7187957763672,181.64500427246094,181.71359252929688,57193,0.0,0.0
2024-01-05 12:41:00-05:00,181.71499633789062,181.80499267578125,181.710205078125,181.7801055908203,64185,0.0,0.0
2024-01-05 12:42:00-05:00,181.77999877929688,181.8000030517578,181.75,181.75,74504,0.0,0.0
2024-01-05 12:43:00-05:00,181.7550048828125,181.82000732421875,181.7550048828125,181.8000946044922,65479,0.0,0.0
2024-01-05 12:44:00-05:00,181.80499267578125,181.80999755859375,181.75,181.7845001220703,46270,0.0,0.0
2024-01-05 12:45:00-05:00,181.77999877929688,181.82000732421875,181.77000427246094,181.77999877929688,165843,0.0,0.0
2024-01-05 12:46:00-05:00,181.77999877929688,181.7899932861328,181.6699981689453,181.69000244140625,85079,0.0,0.0
2024-01-05 12:47:00-05:00,181.68980407714844,181.68980407714844,181.58999633789062,181.63009643554688,95404,0.0,0.0
2024-01-05 12:48:00-05:00,181.63999938964844,181.66000366210938,181.5749969482422,181.63999938964844,68061,0.0,0.0
2024-01-05 12:49:00-05:00,181.63870239257812,181.65989685058594,181.5800018310547,181.58999633789062,63515,0.0,0.0
2024-01-05 12:50:00-05:00,181.59500122070312,181.77499389648438,181.5800018310547,181.75,79367,0.0,0.0
2024-01-05 12:51:00-05:00,181.76199340820312,181.86000061035156,181.76199340820312,181.8188018798828,70049,0.0,0.0
2024-01-05 12:52:00-05:00,181.80999755859375,181.82769775390625,181.72430419921875,181.73019409179688,45413,0.0,0.0
2024-01-05 12:53:00-05:00,181.73500061035156,181.8000030517578,181.7100067138672,181.7899932861328,57846,0.0,0.0
2024-01-05 12:54:00-05:00,181.77999877929688,181.7949981689453,181.7449951171875,181.76499938964844,30563,0.0,0.0
2024-01-05 12:55:00-05:00,181.76499938964844,181.77499389648438,181.7100067138672,181.7449951171875,33362,0.0,0.0
2024-01-05 12:56:00-05:00,181.74000549316406,181.7949981689453,181.71499633789062,181.7949981689453,54409,0.0,0.0
2024-01-05 12:57:00-05:00,181.7899932861328,181.7899932861328,181.64500427246094,181.64999389648438,64714,0.0,0.0
2024-01-05 12:58:00-05:00,181.64999389648438,181.72999572753906,181.64500427246094,181.6699981689453,71760,0.0,0.0
2024-01-05 12:59:00-05:00,181.6750030517578,181.6750030517578,181.58999633789062,181.58999633789062,55741,0.0,0.0
2024-01-05 13:00:00-05:00,181.5933074951172,181.60000610351562,181.47500610351562,181.57000732421875,91303,0.0,0.0
2024-01-05 13:01:00-05:00,181.5800018310547,181.60000610351562,181.47000122070312,181.50999450683594,60590,0.0,0.0
2024-01-05 13:02:00-05:00,181.50999450683594,181.52000427246094,181.36500549316406,181.3699951171875,127535,0.0,0.0
2024-01-05 13:03:00-05:00,181.3800048828125,181.38999938964844,181.22999572753906,181.26499938964844,139846,0.0,0.0
2024-01-05 13:04:00-05:00,181.27000427246094,181.33999633789062,181.2100067138672,181.32000732421875,109810,0.0,0.0
2024-01-05 13:05:00-05:00,181.3300018310547,181.4499969482422,181.27999877929688,181.42999267578125,88228,0.0,0.0
2024-01-05 13:06:00-05:00,181.43499755859375,181.47999572753906,181.3800048828125,181.47999572753906,58773,0.0,0.0
2024-01-05 13:07:00-05:00,181.4709930419922,181.5399932861328,181.44000244140625,181.53419494628906,37938,0.0,0.0
2024-01-05 13:08:00-05:00,181.5399932861328,181.61500549316406,181.46499633789062,181.49000549316406,69242,0.0,0.0
2024-01-05 13:09:00-05:00,181.4788055419922,181.49000549316406,181.41209411621094,181.4600067138672,31539,0.0,0.0
2024-01-05 13:10:00-05:00,181.4550018310547,181.55999755859375,181.4398956298828,181.47000122070312,43412,0.0,0.0
2024-01-05 13:11:00-05:00,181.47000122070312,181.5,181.38999938964844,181.4199981689453,57847,0.0,0.0
2024-01-05 13:12:00-05:00,181.4300994873047,181.4600067138672,181.3699951171875,181.3800048828125,43099,0.0,0.0
2024-01-05 13:13:00-05:00,181.3800048828125,181.3800048828125,181.3000030517578,181.3699951171875,78832,0.0,0.0
2024-01-05 13:14:00-05:00,181.39500427246094,181.39999389648438,181.32000732421875,181.3300018310547,80716,0.0,0.0
2024-01-05 13:15:00-05:00,181.34500122070312,181.48829650878906,181.32000732421875,181.46499633789062,72830,0.0,0.0
2024-01-05 13:16:00-05:00,181.4600067138672,181.4600067138672,181.32000732421875,181.32000732421875,66160,0.0,0.0
2024-01-05 13:17:00-05:00,181.32000732421875,181.4149932861328,181.27499389648438,181.38499450683594,77326,0.0,0.0
2024-01-05 13:18:00-05:00,181.3852996826172,181.40499877929688,181.3000030517578,181.30999755859375,81914,0.0,0.0
2024-01-05 13:19:00-05:00,181.30499267578125,181.39999389648438,181.30499267578125,181.38400268554688,57498,0.0,0.0
2024-01-05 13:20:00-05:00,181.38999938964844,181.55999755859375,181.38999938964844,181.5447998046875,115090,0.0,0.0
2024-01-05 13:21:00-05:00,181.5399932861328,181.61000061035156,181.52000427246094,181.52999877929688,69551,0.0,0.0
2024-01-05 13:22:00-05:00,181.52999877929688,181.5800018310547,181.51300048828125,181.5449981689453,51352,0.0,0.0
2024-01-05 13:23:00-05:00,181.5399932861328,181.5800018310547,181.5,181.5399932861328,67168,0.0,0.0
