Date,Symbol,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-12-29 00:00:00-05:00,FAST,64.80000305175781,65.0999984741211,64.48999786376953,64.7699966430664,2716200,0.0,0.0
2023-12-29 00:00:00-05:00,FTNT,59.29999923706055,59.38999938964844,58.27000045776367,58.529998779296875,2880100,0.0,0.0
2023-12-29 00:00:00-05:00,GEHC,77.16000366210938,77.63999938964844,76.86000061035156,77.31999969482422,1786900,0.0,0.0
2023-12-29 00:00:00-05:00,GILD,81.06999969482422,81.30000305175781,80.69000244140625,81.01000213623047,3586500,0.0,0.0
2023-12-29 00:00:00-05:00,GFS,61.380001068115234,61.40800094604492,60.13999938964844,60.599998474121094,962100,0.0,0.0
2023-12-29 00:00:00-05:00,HON,209.22000122070312,210.1699981689453,208.91000366210938,209.7100067138672,2256400,0.0,0.0
2023-12-29 00:00:00-05:00,IDXX,552.9400024414062,559.9199829101562,552.9400024414062,555.0499877929688,203200,0.0,0.0
2023-12-29 00:00:00-05:00,ILMN,141.22000122070312,142.75999450683594,138.5,139.24000549316406,1225300,0.0,0.0
2023-12-29 00:00:00-05:00,INTC,50.29999923706055,50.56999969482422,49.77000045776367,50.25,29266500,0.0,0.0
2023-12-29 00:00:00-05:00,INTU,628.02001953125,630.8300170898438,622.4600219726562,625.030029296875,724300,0.0,0.0
2023-12-29 00:00:00-05:00,ISRG,337.8299865722656,339.260009765625,336.6199951171875,337.3599853515625,1303300,0.0,0.0
2023-12-29 00:00:00-05:00,KDP,33.2599983215332,33.369998931884766,33.13999938964844,33.31999969482422,4988400,0.0,0.0
2023-12-29 00:00:00-05:00,KLAC,584.780029296875,586.7000122070312,577.02001953125,581.2999877929688,512600,0.0,0.0
2023-12-29 00:00:00-05:00,KHC,36.65999984741211,37.029998779296875,36.63999938964844,36.97999954223633,5537400,0.0,0.0
2023-12-29 00:00:00-05:00,LRCX,787.510009765625,790.0900268554688,778.0,783.260009765625,519100,0.0,0.0
2023-12-29 00:00:00-05:00,LULU,509.8699951171875,516.3900146484375,508.4599914550781,511.2900085449219,917600,0.0,0.0
2023-12-29 00:00:00-05:00,MAR,224.7100067138672,226.6300048828125,224.3800048828125,225.50999450683594,2008700,0.0,0.0
2023-12-29 00:00:00-05:00,MRVL,61.38999938964844,61.59000015258789,60.06999969482422,60.310001373291016,4777400,0.0,0.0
2023-12-29 00:00:00-05:00,MELI,1581.5999755859375,1589.800048828125,1565.010009765625,1571.5400390625,180200,0.0,0.0
2023-12-29 00:00:00-05:00,META,358.989990234375,360.0,351.82000732421875,353.9599914550781,14980500,0.0,0.0
2023-12-29 00:00:00-05:00,MCHP,90.75,91.33000183105469,89.72000122070312,90.18000030517578,2488500,0.0,0.0
2023-12-29 00:00:00-05:00,MU,85.83999633789062,86.13999938964844,85.02999877929688,85.33999633789062,8546000,0.115,0.0
2023-12-29 00:00:00-05:00,MSFT,376.0,377.1600036621094,373.4800109863281,376.0400085449219,18723000,0.0,0.0
2023-12-29 00:00:00-05:00,MRNA,98.61000061035156,100.80000305175781,98.0199966430664,99.44999694824219,5202900,0.0,0.0
2023-12-29 00:00:00-05:00,MDLZ,72.13999938964844,72.6500015258789,72.11000061035156,72.43000030517578,4658600,0.0,0.0
2023-12-29 00:00:00-05:00,MDB,415.3999938964844,421.9700012207031,408.4849853515625,408.8500061035156,1093800,0.0,0.0
2023-12-29 00:00:00-05:00,MNST,57.43000030517578,57.779998779296875,57.33000183105469,57.61000061035156,4061400,0.0,0.0
2023-12-29 00:00:00-05:00,NFLX,490.3699951171875,492.2300109863281,481.94000244140625,486.8800048828125,2739500,0.0,0.0
2023-12-29 00:00:00-05:00,NVDA,498.1300048828125,499.9700012207031,487.510009765625,495.2200012207031,38869000,0.0,0.0
2023-12-29 00:00:00-05:00,NXPI,231.07000732421875,231.9600067138672,227.72999572753906,229.67999267578125,1105200,0.0,0.0
2023-12-29 00:00:00-05:00,ORLY,944.489990234375,950.8300170898438,941.2999877929688,950.0800170898438,350000,0.0,0.0
2023-12-29 00:00:00-05:00,ODFL,410.0,413.1000061035156,403.6199951171875,405.3299865722656,387500,0.0,0.0
2023-12-29 00:00:00-05:00,ON,85.06999969482422,85.13999938964844,82.88999938964844,83.52999877929688,4192400,0.0,0.0
2023-12-29 00:00:00-05:00,PCAR,97.83000183105469,98.12999725341797,97.2300033569336,97.6500015258789,1174900,0.0,0.0
2023-12-29 00:00:00-05:00,PANW,296.7099914550781,296.7200012207031,291.95001220703125,294.8800048828125,2067300,0.0,0.0
